"id","estimate_id","pass","description","price"
56464,198003,,"Scan computer, install spark plugs",135.00
56465,198004,,"Press bearing for steering column",45.00
56466,198005,,"Scan computer, clean throttle body, install own pcv valve",45.00
56467,198006,,"Towing",35.00
56468,198006,,"Scan computer, install spark plugs and oxygen sensor",190.00
56469,110537,,,
56470,198982,0,,0.00
56471,198983,,"Scan computer, install camshaft sensor",100.00
56472,198983,,,
56473,198984,,"Towing",35.00
56474,198984,,"Tire repair and labor on lug nuts",35.00
56475,198988,,"Adjust belts",20.00
56476,198005,,,
56477,19899,0,,0.00
56478,188909,,,
56479,198989,,"Install sway bar bushings, two end links",75.00
56480,198989,,"Insall cv axle boot, clean mass air flow sensor, air filter",50.00
56481,198990,,"Flush heater core",78.00
56482,98991,,"Install transmission cooler lines",270.00
56483,98991,,"Install oil cooler lines",405.00
56484,98991,,,
56485,98992,0,,0.00
56486,98993,0,,0.00
56487,98994,,"Scan computer, install oxygen sensor",90.00
56488,98995,,"Install front brake pads and rotors",135.00
56489,98996,,"Install valve cover gaskets",135.00
56490,98996,,"Install right rear wheel bearing",100.00
56491,98996,,,
56492,98997,,"Diagnostics for emissions",45.00
56493,98998,,"Install heater control unit",95.00
56494,98999,,"Driver side headlight",15.00
56495,99000,0,,0.00
56496,99001,,"Install alternator",153.00
56497,99002,,"Install upper radiator hose",110.00
56498,99002,,,
56499,99002,,,
56500,99003,,"Install battery",0.00
56501,99004,,"Install alternator",270.00
56502,99004,,"Check electrical system for shorted circuit",90.00
56503,99004,,"Install own spark plugs",210.00
56504,99005,,"Mount and balance one tire",20.00
56505,99005,,"Illinois state user fee and disposal",6.00
56506,99006,0,,0.00
56507,99007,,"Install front and rear brake pads and rotors",250.00
56508,99007,,"Install battery",0.00
56509,99007,,"Rotate tires",0.00
56510,99008,,"Repair wiring to front left wheel speed sensor",99.00
56511,99008,,"Install front stabilizer bar end links",63.00
56512,99009,,"Scan computer, install bank 1 sensor 1 oxygen sensor",90.00
56513,184235,,,
56514,99010,,"Install own right front wheel bearing",195.00
56515,99010,,,
56516,99010,,,
56517,99011,,"Paid in full - $76.48",0.00
56518,99011,0,,
56519,99012,,"Install blower motor",135.00
56520,99012,,,
56521,99013,,"Install right front tail light lens",20.00
56522,99014,,"Install right front hub assembly",237.50
56523,99015,,"Tire repair",20.00
56524,99016,0,,0.00
56525,99017,0,,0.00
56526,99018,,"Install front brake pads and rotors, rear brake pads",225.00
56527,99019,,"Repair chewed up fuel lines",125.00
56528,99020,,"Labor on engine oil cooler",270.00
56529,99020,,"Towing",35.00
56530,99021,,"Install crankshaft sensor",95.00
56531,99021,,"Install ignition module",95.00
56532,99022,0,,0.00
56533,99023,,"Scan computer, install evap cannister",120.00
56534,99024,,"Mount and balance one tire",20.00
56535,99024,,"Illinois state user fee and disposal",6.00
56536,99022,,"Install Trailer Hitch",45.00
56537,99025,,"Install rear brake pads and rotors",135.00
56538,99026,,"Labor on exhaust system",150.00
56539,99026,,"Gaskets, insulators, etc",84.00
56540,99027,0,,0.00
56541,99028,,"Install tailshaft housing gasket and remove broken bolt",180.00
56542,99029,,"Install cabin air filter",20.00
56543,99030,,"Install front coil springs, front shocks, sway bar end links",225.00
56544,99031,,"Install rear ujoint",90.00
56545,99032,,"Install front brake pads",90.00
56546,99033,,"Flush transmission",150.00
56547,99034,0,,0.00
56548,99035,,"Install front outer tie rod ends and front sway bar end links",145.00
56549,99036,,"Repair wiring to mass air flow sensor, oxygen sensor, abs sensor and air bag sensor due to rodent damage",380.00
56550,99037,,"Install rear brake pads and rotors",135.00
56551,99038,,"Install front brake pads",90.00
56552,99038,,"Install rear brake pads and rotors",135.00
56553,99039,,"Clean dust on brakes",20.00
56554,99040,,"Install front sway bar end links",95.00
56555,99041,,"Install belt tensioner",90.00
56556,99035,,,
56557,187199,,,
56558,198132,,,
56559,99042,,"Mount and balance two tires",30.00
56560,99042,,"Illinois state user fee and disposal",12.00
56561,99043,0,,0.00
56562,99043,0,,0.00
56563,99043,0,,0.00
56564,99044,0,,0.00
56565,99045,,"Install battery - 2915 Chevy Express 3500 4.8",0.00
56566,99045,,,
56567,99046,,"Install own battery",0.00
56568,99046,,"Check electrical system, insulate bare wires",45.00
56569,185769,,,
56570,99047,,"Mount and balance two tires",30.00
56571,99047,,"Illinois user fee and disposal",12.00
56572,183622,,,
56573,99048,,"Scan computer, install #4 fuel injector",110.00
56574,99049,,"Install eft front hub assembly",180.00
56575,99049,,"Install front brake pads and rotors",135.00
56576,99050,,"Install front and rear brake pads",190.00
56577,99051,,"Install water pump",190.00
56578,99051,,"Install serpentine belt",0.00
56579,99051,,"Install rear brake pads",95.00
56580,99052,,"Install front wheel bearings, brake pads, right inner tie rod, re-surface two rotors",190.00
56581,99052,,,
56582,99053,,"Scan computer, install fuel tank pressure sensor",180.00
56583,99054,,"Scan computer, install purge valve",150.00
56584,99055,,"Mount and balance one tire",20.00
56585,99055,,"Disposal",3.00
56586,99055,,"Right rear tire repair",20.00
56587,99055,,,
56588,99056,,"Scan computer, install plugs and wires",180.00
56589,99057,,"Install brake hoses",90.00
56590,99058,,"Install master cylinder switch",0.00
56591,99059,,"Tire pressure sensor installed and reprogrammed",45.00
56592,99059,,"Install brake light switch",45.00
56593,99059,,"Diagnostics for emissions",45.00
56594,99059,,,
56595,99060,,"Install front brake pads and rotors",135.00
56596,99061,,"Rotate tires",20.00
56597,99062,,"Install oil cooler lines",135.00
56598,99062,,"Install exhaust manifolds",270.00
56599,99063,,"Install headlight",0.00
56600,99064,0,,0.00
56601,99065,0,,0.00
56602,98065,1,"oil change",0.00
56603,98066,,"Install Alternator",90.00
56604,98067,0,,0.00
56605,98068,,"Install thermostat",126.00
56606,98068,,"Install a/c line",54.00
56607,98068,1,"Diagnostics",90.00
56608,98069,,"Install rear brake pads and rotors",135.00
56609,98070,0,,0.00
56610,98071,0,,0.00
56611,98072,0,,0.00
56612,98069,,"Install battery - under warranty",0.00
56613,98073,,"Mount and balance tire",20.00
56614,98074,,"Scan computer, install air injection pump",180.00
56615,98075,,"Electrical diagnostics",45.00
56616,198295,,,
56617,98076,,"Install two belts",90.00
56618,98076,,"Install left front tie rod end",45.00
56619,98076,,"Repair evap hoses",50.00
56620,198931,,,
56621,98077,,"Install left front hub assembly",90.00
56622,98077,,"Install and re-program left rear tire sensor",45.00
56623,198064,,,
56624,98078,0,,0.00
56625,98078,,,
56626,98079,,"Mount and balance four tires",80.00
56627,98079,,"Illinois tire user fee and disposal",24.00
56628,98080,,"Install front brake pads and rotors",135.00
56629,98080,,"Install driver side outside door handle",90.00
56630,185769,,,
56631,98081,,"Install rear brake pads",90.00
56632,98082,,"Labor on transmission pan leak, replace fluid",135.00
56633,98083,,"Rotate tires",20.00
56634,98084,,"Passenger rear tire repair",20.00
56635,98083,,,
56636,98085,0,,0.00
56637,98086,,"Repair broken wires from the computer to the evap vent solenoid",300.00
56638,98087,0,,0.00
56639,98088,,"Tire repair - right rear",20.00
56640,98088,,"Clean connections at rear taillight",10.00
56641,98089,,"Repair shield underneath",40.00
56642,98090,0,,0.00
56643,98092,,"Install starter",90.00
56644,98092,,"Towing",35.00
56645,98093,,"Install fuel pump and fuel pump module",270.00
56646,98093,,"Towing",35.00
56647,98094,,"Replace vacuum hose, test drive and clear codes",25.00
56648,98095,,"Towing",35.00
56649,98095,,"Install starter",95.00
56650,98096,0,,0.00
56651,98096,,,
56652,98097,0,,0.00
56653,98098,,"Scan computer, install spark plugs",135.00
56654,98099,,"Tire repair",20.00
56655,98100,,"Install upper radiator hose",45.00
56656,98100,,"Install wiper motor",120.00
56657,98100,,"Install right rear hub assembly",120.00
56658,98101,,"Right rear tire repair",20.00
56659,98102,,"Repair wiper motor",45.00
56660,98103,,"Re-torque bolts",20.00
56661,98104,0,,0.00
56662,185769,,,
56663,98105,,"Install rear struts",300.00
56664,98105,,,
56665,98106,0,,0.00
56666,98107,0,,0.00
56667,98108,,"Install oil pressure switch",150.00
56668,98108,,"Install fuel injector",225.00
56669,98108,,"Install tire pressure sensor kit",20.00
56670,98108,,,
56671,198518,,,
56672,110388,,,
56673,98109,,"Install window switch",90.00
56674,98110,,"Install left front window regulator, driver side crank handle",90.00
56675,98111,0,,0.00
56676,63168,,,
56677,98112,,"Install power steering pump",135.00
56678,187217,,,
56679,98113,,"Diagnostics on vehicle",45.00
56680,98114,,"Install own rear wheel bearings",360.00
56681,98114,,"Install own lock cylinder",150.00
56682,98115,,"Towing",75.00
56683,98115,,"Install fuel pump assembly",209.00
56684,98116,0,"0",0.00
56685,98117,,"Install front brake pads, rotors, and right front wheel speed sensor",180.00
56686,98116,,,
56687,98118,0,,0.00
56688,98119,,"Install lower oil pan gasket",145.00
56689,98119,,"Install belt",45.00
56690,98119,,,
56691,98120,,"Install water pump, thermostat and belt",200.00
56692,98121,,"Install battery",0.00
56693,98122,,"Scan computer, install canister vent solenoid",100.00
56694,98123,,"Install ignition lock cylinder",100.00
56695,98125,,"Towing",35.00
56696,98125,,"Install fuel pump module assembly",190.00
56697,98992,,,
56698,98126,,"Install fuel lines",200.00
56699,98126,,,
56700,98127,,"Rotate tires",20.00
56701,98124,,"Install upper radiator hose",115.00
56702,98124,,"Re-placed rear brake pads - under warranty",0.00
56703,98124,,,
56704,98128,,"Repair #8 coil wiring, #8 injector and evap solenoid",285.00
56705,98129,0,,0.00
56706,99008,,,
56707,99010,,,
56708,99010,,,
56709,98130,,"Scan computer, install solenoids",135.00
56710,98131,,"Install rear brake pads, rotors, left rear calper and left rear brake hose",180.00
56711,98131,,"Install recirculation door actuator",45.00
56712,98132,,"Install headlight",20.00
56713,98133,0,"0",0.00
56714,98134,,"Install a/c expansion valve",200.00
56715,98135,,"Rotate tires",27.00
56716,98135,,"Install air filter",27.00
56717,183562,,,
56718,98136,,"Install front and rear brake pads and rotors",270.00
56719,98136,,"Install rear shocks",110.00
56720,98136,,"Install battery",20.00
56721,98136,,"Repair air filter box",30.00
56722,98136,,,
56723,98136,,"Install spark plugs",95.00
56724,98137,,"Replace steering shaft couplings",45.00
56725,98138,,"Install upper and lower ball joints and stabilizer bar link kit",225.00
56726,98138,,,
56727,98139,,"Install exhaust manifolds",300.00
56728,99053,,,
56729,98140,,"Scan computer, install camshaft sensor",190.00
56730,98141,,"Scan computer, remove rust from left rear wheel sensor",45.00
56731,98142,,"Towing",35.00
56732,98142,,"Scan computer, clean spark plugs, which were fouled out with gasoline",45.00
56733,98142,,"Install battery",10.00
56734,98143,,"Install oil pressure switch",190.00
56735,98144,0,,0.00
56736,98145,0,,0.00
56737,98146,,"Repair coroded wiring",200.00
56738,98147,,"Install own power steering pump, power steering pressure hose",237.50
56739,98148,,"Install own hub and bearing - right front",195.00
56740,98149,0,,0.00
56741,98150,0,,0.00
56742,98150,,,
56743,98151,,"Scan computer, smoke test for evap leak, install gas cap and evap solenoid",162.00
56744,98152,,"Install belt and tensioner",90.00
56745,98152,,"Install plugs",225.00
56746,98153,,"Install and reprogram tire sensor",50.00
56747,98154,,"Head gasket test",45.00
56748,98155,,"Mount and balance four tires",80.00
56749,98155,,"Tire disposal",12.00
56750,98156,0,,0.00
56751,98157,,"Repairs on lawn equipment",200.00
56752,98158,,"Mount and balance one tire",20.00
56753,98158,,"Tire fee and disposal",6.00
56754,98158,,"Install left front hub assembly",95.00
56755,98159,,,
56756,98159,0,,0.00
56757,98160,,"Headlight repair",20.00
56758,98161,,"Install stabilzer bar links",95.00
56759,98161,,"Install front brake pads",95.00
56760,98162,,"Scan computer, install evap detection pump",135.00
56761,98162,,"Install spark plugs",144.00
56762,98163,,"Install front and rear brake pads, re-surface 1 rear rotor",202.50
56763,98164,,"Install headlight",0.00
56764,98165,,"Install used transmission",700.00
56765,98166,,"Install upper and lower ball joints",495.00
56766,98166,,,
56767,98167,,"Mount and balance four tires",80.00
56768,98167,,"Illinois state user fee and disposal",24.00
56769,98168,,"Tire repair",20.00
56770,98169,,"Install starter",95.00
56771,98169,,"Install battery",0.00
56772,98169,,"Re-program two keys",60.00
56773,98169,,"Install idler pulley",45.00
56774,98170,,"Mount and balance two tires",40.00
56775,98170,,"Illinois state user fee and disposal",12.00
56776,98171,,"Install left rear window motor w/regulator",180.00
56777,98172,,"Install upper control arms, lower ball joints, and sway bar end link",288.00
56778,98173,,"Install own starter",95.00
56779,98173,,"Change own oil, own fuel filter",20.00
56780,98174,0,,0.00
56781,98175,,"Install transmission lines",60.00
56782,98176,,"Evacuate and re-charge a/c system",60.00
56783,98177,,"Install two sway bar end links",45.00
56784,98178,,"Install left right wheel cylinder",45.00
56785,98178,,"Re-surface 2 brake drums",30.00
56786,98178,,"Adjust and clean rear brakes",45.00
56787,98179,,"Mount and balance four tires",80.00
56788,98179,,"Illinois user fee and disposal",24.00
56789,98179,,"Evacuate and re-charge a/c",75.00
56790,183873,,,
56791,98180,,"Install own bumper",90.00
56792,98181,,"Install front and rear brake pads, rotate tires",180.00
56793,98181,,,
56794,98182,,"Install rear main seal",1185.00
